filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
orj83.png,159043,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[1,18,17,1],""all_points_y"":[133,91,61,47]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj84.png,147295,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[509,273,253,224,189,159,120,86],""all_points_y"":[230,39,28,19,12,8,5,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj84.png,147295,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[101,143,142,132,102,78],""all_points_y"":[110,43,25,20,13,9]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj85.png,158850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[510,319,274,231,181,132],""all_points_y"":[225,49,28,17,10,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj85.png,158850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[132,175,177,169,141,117],""all_points_y"":[103,52,30,24,17,12]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj85.png,158850,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[1,22,41],""all_points_y"":[70,50,43]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj86.png,144933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[511,376,339,287,237,191,147],""all_points_y"":[208,81,56,32,18,9,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj86.png,144933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[83,150,172,164,151],""all_points_y"":[166,87,42,31,22]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj86.png,144933,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[0,25,26,26,20,10,2],""all_points_y"":[49,33,27,22,18,14,12]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj87.png,139873,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[510,375,306,248,186,130,73,8],""all_points_y"":[231,124,81,56,38,28,23,20]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj87.png,139873,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[71,99],""all_points_y"":[159,81]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj88.png,147777,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[474,316,240,168,102,40,8],""all_points_y"":[254,121,77,50,35,27,25]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj88.png,147777,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[4,13,7],""all_points_y"":[59,80,122]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj89.png,152497,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""polyline"",""all_points_x"":[442,299,206,141,75,15],""all_points_y"":[253,131,74,52,38,27]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj90.png,162546,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[487,325,258,191,131,66,14],""all_points_y"":[255,127,90,60,43,27,14]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj90.png,162546,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[22,24],""all_points_y"":[76,127]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj91.png,152769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[453,323,274,195,137,121],""all_points_y"":[254,149,118,69,29,18]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj91.png,152769,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[1,59],""all_points_y"":[118,28]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj92.png,149036,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[495,397,358,249,168],""all_points_y"":[254,178,151,71,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj92.png,149036,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[1,108],""all_points_y"":[151,15]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj92.png,149036,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[1,28],""all_points_y"":[32,22]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj93.png,160098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[498,195],""all_points_y"":[252,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj93.png,160098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[0,143],""all_points_y"":[186,17]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj93.png,160098,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[0,69],""all_points_y"":[41,17]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj94.png,164042,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[510,247],""all_points_y"":[241,4]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj94.png,164042,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[0,181],""all_points_y"":[220,21]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj94.png,164042,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[0,86],""all_points_y"":[52,21]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj95.png,160010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[509,260],""all_points_y"":[222,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj95.png,160010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[2,184],""all_points_y"":[224,24]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj95.png,160010,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[2,81],""all_points_y"":[52,26]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj96.png,160881,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[509,272],""all_points_y"":[208,2]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj96.png,160881,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[1,189],""all_points_y"":[238,31]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj96.png,160881,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[0,68],""all_points_y"":[53,30]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj97.png,165905,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[510,273],""all_points_y"":[205,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj97.png,165905,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[4,191],""all_points_y"":[250,41]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj97.png,165905,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[0,56],""all_points_y"":[61,40]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj98.png,161319,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[510,266],""all_points_y"":[207,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj98.png,161319,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[9,176],""all_points_y"":[250,62]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj99.png,149147,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[510,347],""all_points_y"":[112,4]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj99.png,149147,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[255,299],""all_points_y"":[87,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj99.png,149147,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[103,251],""all_points_y"":[59,2]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj99.png,149147,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[1,201],""all_points_y"":[44,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj100.png,154187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[508,281],""all_points_y"":[247,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj100.png,154187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[160,234],""all_points_y"":[67,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj100.png,154187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[2,184],""all_points_y"":[61,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj100.png,154187,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[1,133],""all_points_y"":[27,0]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj101.png,159759,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[509,276],""all_points_y"":[246,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj101.png,159759,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[112,224],""all_points_y"":[108,4]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj101.png,159759,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[1,173],""all_points_y"":[59,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj101.png,159759,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[1,124],""all_points_y"":[24,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj102.png,157167,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[508,281],""all_points_y"":[236,9]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj102.png,157167,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[1,223],""all_points_y"":[225,9]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj102.png,157167,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[2,165],""all_points_y"":[61,7]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj102.png,157167,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[1,116],""all_points_y"":[26,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj103.png,140635,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[507,277],""all_points_y"":[245,8]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj103.png,140635,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[56,208],""all_points_y"":[159,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj103.png,140635,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[1,139],""all_points_y"":[49,5]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj103.png,140635,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[1,81],""all_points_y"":[14,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj104.png,150747,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[508,272],""all_points_y"":[249,11]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj104.png,150747,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[15,201],""all_points_y"":[195,11]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj104.png,150747,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[2,127],""all_points_y"":[51,10]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj104.png,150747,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[0,65],""all_points_y"":[18,7]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj105.png,143549,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[505,270],""all_points_y"":[252,17]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj105.png,143549,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[186,82],""all_points_y"":[18,114]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj105.png,143549,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[1,102],""all_points_y"":[48,16]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj105.png,143549,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[0,40],""all_points_y"":[16,8]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj106.png,146525,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[496,277],""all_points_y"":[253,25]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj106.png,146525,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[21,183],""all_points_y"":[174,27]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj106.png,146525,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[2,84],""all_points_y"":[54,26]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj107.png,164321,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[498,447,430,433,441,474,471,463,447,416,385,351,331],""all_points_y"":[254,177,128,100,83,30,26,22,17,12,8,5,4]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj107.png,164321,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[242,334,367],""all_points_y"":[72,42,30]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj107.png,164321,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[133,318,323,324,321,317,310,297,271],""all_points_y"":[52,20,18,15,12,11,9,8,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj107.png,164321,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[3,262,266,266,264,260,255],""all_points_y"":[46,15,13,10,8,7,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj108.png,156275,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[510,500,490,470,437,395,352,319],""all_points_y"":[82,39,32,24,17,11,6,3]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj108.png,156275,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[228,337,368],""all_points_y"":[109,58,43]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj108.png,156275,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[81,314,320,321,319,312,300,261],""all_points_y"":[72,22,20,16,14,11,9,5]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj108.png,156275,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[0,254,257,257,255,251,242],""all_points_y"":[49,15,14,12,9,8,6]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj109.png,166819,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""polyline"",""all_points_x"":[510,441,429,405,373,338,322],""all_points_y"":[137,32,24,16,9,4,2]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj109.png,166819,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""polyline"",""all_points_x"":[26,292,312],""all_points_y"":[229,50,30]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj109.png,166819,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""polyline"",""all_points_x"":[0,242,246,246,241,234,216],""all_points_y"":[82,18,14,10,7,5,2]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj109.png,166819,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""polyline"",""all_points_x"":[1,165,171,172,169,162],""all_points_y"":[41,13,9,6,4,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj110.png,162781,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[509,365,335,309,281,251,222,191],""all_points_y"":[228,58,36,27,18,11,6,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj110.png,162781,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[2,212],""all_points_y"":[228,47]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj110.png,162781,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[1,97,108,106,98,85,65,52],""all_points_y"":[60,30,21,13,9,6,3,1]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj111.png,161104,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[510,367,339,294,236,185],""all_points_y"":[241,75,51,26,11,4]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj111.png,161104,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[83,164,183,175,92],""all_points_y"":[145,70,36,24,5]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj111.png,161104,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[1,54,56,54,47,36,6],""all_points_y"":[60,34,27,21,17,15,10]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj112.png,179055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""polyline"",""all_points_x"":[510,378,342,296,259,220,171,128],""all_points_y"":[235,90,63,40,27,18,10,5]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj112.png,179055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""polyline"",""all_points_x"":[40,133,168,163,137,119,73,57],""all_points_y"":[189,103,48,37,21,16,9,7]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj112.png,179055,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""polyline"",""all_points_x"":[1,1,24,26,24,16,1],""all_points_y"":[52,52,38,31,24,20,16]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj113.png,167788,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[502,397,331,285,249,212,161,113,65,10],""all_points_y"":[252,147,94,67,50,37,24,16,10,7]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj113.png,167788,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""polyline"",""all_points_x"":[80,100,96,77,58,31,9],""all_points_y"":[176,62,51,37,29,23,19]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
orj114.png,168579,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""polyline"",""all_points_x"":[482,349,292,231,169,116,69,20],""all_points_y"":[253,131,91,58,39,27,21,16]}","{""name"":""not_defined"",""type"":""unknown"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true}}"
